shopid,time,count
814,2016/8/26,15
814,2016/8/27,9
814,2016/8/28,6
814,2016/8/29,13
814,2016/8/30,9
814,2016/8/31,4
814,2016/9/1,10
814,2016/9/2,8
814,2016/9/3,7
814,2016/9/4,7
814,2016/9/5,9
814,2016/9/6,7
814,2016/9/7,5
814,2016/9/8,2
814,2016/9/9,5
814,2016/9/10,7
814,2016/9/11,7
814,2016/9/12,4
814,2016/9/13,4
814,2016/9/14,6
814,2016/9/15,11
814,2016/9/16,8
814,2016/9/17,5
814,2016/9/18,5
814,2016/9/20,5
814,2016/9/22,3
814,2016/9/23,7
814,2016/9/24,6
814,2016/9/25,4
814,2016/9/26,2
814,2016/9/27,6
814,2016/9/28,6
814,2016/9/29,6
814,2016/9/30,12
814,2016/10/1,10
814,2016/10/2,12
814,2016/10/3,6
814,2016/10/4,6
814,2016/10/5,6
814,2016/10/6,9
814,2016/10/7,6
814,2016/10/8,8
814,2016/10/9,3
814,2016/10/10,6
814,2016/10/11,8
814,2016/10/12,11
814,2016/10/13,3
814,2016/10/14,8
814,2016/10/15,6
814,2016/10/16,8
814,2016/10/17,3
814,2016/10/18,6
814,2016/10/19,3
814,2016/10/20,4
814,2016/10/21,4
814,2016/10/22,11
814,2016/10/23,7
814,2016/10/24,6
814,2016/10/25,4
814,2016/10/26,3
814,2016/10/27,4
814,2016/10/28,8
814,2016/10/29,3
814,2016/10/30,2
814,2016/10/31,6
815,2016/6/22,7
815,2016/6/23,6
815,2016/6/24,103
815,2016/6/25,54
815,2016/6/26,17
815,2016/6/27,12
815,2016/6/28,7
815,2016/6/29,7
815,2016/6/30,10
815,2016/7/1,8
815,2016/7/2,13
815,2016/7/3,2
815,2016/7/4,5
815,2016/7/5,6
815,2016/7/6,8
815,2016/7/7,10
815,2016/7/8,8
815,2016/7/9,17
815,2016/7/10,12
815,2016/7/11,5
815,2016/7/12,4
815,2016/7/13,16
815,2016/7/14,9
815,2016/7/15,8
815,2016/7/16,8
815,2016/7/17,6
815,2016/7/18,9
815,2016/7/19,6
815,2016/7/20,10
815,2016/7/21,8
815,2016/7/23,6
815,2016/7/24,10
815,2016/7/26,8
815,2016/7/27,9
815,2016/7/28,11
815,2016/7/29,7
815,2016/7/30,7
815,2016/7/31,4
815,2016/8/1,10
815,2016/8/2,13
815,2016/8/3,8
815,2016/8/4,4
815,2016/8/5,5
815,2016/8/6,7
815,2016/8/7,9
815,2016/8/8,55
815,2016/8/9,19
815,2016/8/10,5
815,2016/8/11,11
815,2016/8/12,5
815,2016/8/13,16
815,2016/8/14,16
815,2016/8/15,8
815,2016/8/16,7
815,2016/8/17,16
815,2016/8/18,10
815,2016/8/19,10
815,2016/8/20,6
815,2016/8/21,9
815,2016/8/22,7
815,2016/8/23,47
815,2016/8/24,25
815,2016/8/25,14
815,2016/8/26,23
815,2016/8/27,230
815,2016/8/28,42
815,2016/8/29,19
815,2016/8/30,17
815,2016/8/31,17
815,2016/9/1,15
815,2016/9/2,12
815,2016/9/3,26
815,2016/9/4,14
815,2016/9/5,13
815,2016/9/6,12
815,2016/9/7,11
815,2016/9/8,9
815,2016/9/9,14
815,2016/9/10,4
815,2016/9/11,10
815,2016/9/12,3
815,2016/9/13,9
815,2016/9/14,8
815,2016/9/15,4
815,2016/9/16,3
815,2016/9/17,6
815,2016/9/18,7
815,2016/9/19,3
815,2016/9/20,8
815,2016/9/21,8
815,2016/9/22,1
815,2016/9/23,4
815,2016/9/24,8
815,2016/9/25,5
815,2016/9/26,4
815,2016/9/27,4
815,2016/9/28,3
815,2016/9/29,8
815,2016/9/30,7
815,2016/10/1,10
815,2016/10/2,7
815,2016/10/3,3
815,2016/10/4,3
815,2016/10/5,5
815,2016/10/6,5
815,2016/10/7,9
815,2016/10/8,7
815,2016/10/9,12
815,2016/10/10,2
815,2016/10/11,4
815,2016/10/12,3
815,2016/10/13,6
815,2016/10/14,6
815,2016/10/15,10
815,2016/10/16,16
815,2016/10/17,7
815,2016/10/18,5
815,2016/10/19,4
815,2016/10/20,9
815,2016/10/21,6
815,2016/10/22,5
815,2016/10/23,4
815,2016/10/24,4
815,2016/10/25,2
815,2016/10/26,1
815,2016/10/27,2
815,2016/10/28,3
815,2016/10/29,8
815,2016/10/30,4
815,2016/10/31,4
816,2016/6/22,115
816,2016/6/23,201
816,2016/6/24,118
816,2016/6/25,165
816,2016/6/26,49
816,2016/6/27,32
816,2016/6/28,52
816,2016/6/29,40
816,2016/6/30,38
816,2016/7/1,61
816,2016/7/2,58
816,2016/7/3,51
816,2016/7/4,112
816,2016/7/5,47
816,2016/7/6,38
816,2016/7/7,79
816,2016/7/8,38
816,2016/7/9,50
816,2016/7/10,52
816,2016/7/11,46
816,2016/7/12,39
816,2016/7/13,32
816,2016/7/14,28
816,2016/7/15,49
816,2016/7/16,43
816,2016/7/17,50
816,2016/7/18,45
816,2016/7/19,31
816,2016/7/20,43
816,2016/7/21,63
816,2016/7/23,54
816,2016/7/24,50
816,2016/7/26,59
816,2016/7/27,61
816,2016/7/28,72
816,2016/7/29,46
816,2016/7/30,46
816,2016/7/31,47
816,2016/8/1,63
816,2016/8/2,67
816,2016/8/3,58
816,2016/8/4,49
816,2016/8/5,57
816,2016/8/6,56
816,2016/8/7,57
816,2016/8/8,2517
816,2016/8/9,138
816,2016/8/10,44
816,2016/8/11,57
816,2016/8/12,64
816,2016/8/13,92
816,2016/8/14,74
816,2016/8/15,38
816,2016/8/16,44
816,2016/8/17,61
816,2016/8/18,51
816,2016/8/19,51
816,2016/8/20,40
816,2016/8/21,49
816,2016/8/22,40
816,2016/8/23,46
816,2016/8/24,26
816,2016/8/25,58
816,2016/8/26,44
816,2016/8/27,40
816,2016/8/28,45
816,2016/8/29,32
816,2016/8/30,34
816,2016/8/31,29
816,2016/9/1,37
816,2016/9/2,64
816,2016/9/3,39
816,2016/9/4,49
816,2016/9/5,38
816,2016/9/6,26
816,2016/9/7,33
816,2016/9/8,41
816,2016/9/9,46
816,2016/9/10,50
816,2016/9/11,39
816,2016/9/12,50
816,2016/9/13,41
816,2016/9/14,53
816,2016/9/15,51
816,2016/9/16,44
816,2016/9/17,39
816,2016/9/18,47
816,2016/9/19,36
816,2016/9/20,28
816,2016/9/21,31
816,2016/9/22,16
816,2016/9/23,29
816,2016/9/24,43
816,2016/9/25,35
816,2016/9/26,21
816,2016/9/27,34
816,2016/9/28,32
816,2016/9/29,33
816,2016/9/30,68
816,2016/10/1,81
816,2016/10/2,48
816,2016/10/3,38
816,2016/10/4,47
816,2016/10/5,31
816,2016/10/6,50
816,2016/10/7,51
816,2016/10/8,33
816,2016/10/9,43
816,2016/10/10,43
816,2016/10/11,54
816,2016/10/12,38
816,2016/10/13,40
816,2016/10/14,40
816,2016/10/15,44
816,2016/10/16,45
816,2016/10/17,36
816,2016/10/18,32
816,2016/10/19,34
816,2016/10/20,56
816,2016/10/21,55
816,2016/10/22,38
816,2016/10/23,50
816,2016/10/24,37
816,2016/10/25,38
816,2016/10/26,41
816,2016/10/27,35
816,2016/10/28,38
816,2016/10/29,71
816,2016/10/30,57
816,2016/10/31,49
817,2016/6/22,1
817,2016/6/23,16
817,2016/6/24,15
817,2016/6/25,60
817,2016/6/26,12
817,2016/6/27,7
817,2016/6/28,6
817,2016/6/29,10
817,2016/6/30,11
817,2016/7/2,6
817,2016/7/3,7
817,2016/7/4,7
817,2016/7/5,5
817,2016/7/6,4
817,2016/7/7,11
817,2016/7/8,8
817,2016/7/9,11
817,2016/7/10,10
817,2016/7/11,4
817,2016/7/12,2
817,2016/7/13,10
817,2016/7/14,3
817,2016/7/15,2
817,2016/7/16,12
817,2016/7/17,9
817,2016/7/18,5
817,2016/7/19,6
817,2016/7/20,10
817,2016/7/21,12
817,2016/7/23,11
817,2016/7/24,16
817,2016/7/26,7
817,2016/7/27,13
817,2016/7/28,9
817,2016/7/29,9
817,2016/7/30,8
817,2016/7/31,6
817,2016/8/1,13
817,2016/8/2,14
817,2016/8/3,20
817,2016/8/4,23
817,2016/8/5,14
817,2016/8/6,16
817,2016/8/7,27
817,2016/8/8,18
817,2016/8/9,19
817,2016/8/10,13
817,2016/8/11,19
817,2016/8/12,18
817,2016/8/13,16
817,2016/8/14,12
817,2016/8/15,9
817,2016/8/16,8
817,2016/8/17,7
817,2016/8/18,22
817,2016/8/19,22
817,2016/8/20,13
817,2016/8/21,10
817,2016/8/22,9
817,2016/8/23,16
817,2016/8/24,21
817,2016/8/25,6
817,2016/8/26,9
817,2016/8/27,12
817,2016/8/28,12
817,2016/8/29,8
817,2016/8/30,20
817,2016/8/31,13
817,2016/9/1,11
817,2016/9/2,7
817,2016/9/3,15
817,2016/9/4,10
817,2016/9/5,7
817,2016/9/6,9
817,2016/9/7,8
817,2016/9/8,12
817,2016/9/9,4
817,2016/9/10,11
817,2016/9/11,9
817,2016/9/12,3
817,2016/9/13,6
817,2016/9/14,8
817,2016/9/15,9
817,2016/9/16,7
817,2016/9/17,8
817,2016/9/18,3
817,2016/9/19,7
817,2016/9/20,11
817,2016/9/21,5
817,2016/9/22,8
817,2016/9/23,7
817,2016/9/24,18
817,2016/9/25,10
817,2016/9/26,9
817,2016/9/27,13
817,2016/9/28,14
817,2016/9/29,9
817,2016/9/30,12
817,2016/10/1,11
817,2016/10/2,13
817,2016/10/3,7
817,2016/10/4,9
817,2016/10/5,6
817,2016/10/6,19
817,2016/10/7,13
817,2016/10/8,7
817,2016/10/9,19
817,2016/10/10,17
817,2016/10/11,15
817,2016/10/12,13
817,2016/10/13,17
817,2016/10/14,12
817,2016/10/15,17
817,2016/10/16,13
817,2016/10/17,5
817,2016/10/18,5
817,2016/10/19,10
817,2016/10/20,10
817,2016/10/21,12
817,2016/10/22,7
817,2016/10/23,14
817,2016/10/24,7
817,2016/10/25,9
817,2016/10/26,7
817,2016/10/27,9
817,2016/10/28,5
817,2016/10/29,11
817,2016/10/30,9
817,2016/10/31,6
818,2016/6/24,1
818,2016/6/25,3
818,2016/6/28,2
818,2016/7/3,1
818,2016/7/6,1
818,2016/7/8,1
818,2016/7/9,1
818,2016/7/11,1
818,2016/7/15,1
818,2016/7/16,2
818,2016/7/17,3
818,2016/7/23,1
818,2016/7/26,2
818,2016/7/29,1
818,2016/7/30,1
818,2016/8/2,1
818,2016/8/4,1
818,2016/8/5,2
818,2016/8/6,1
818,2016/8/7,1
818,2016/8/8,2
818,2016/8/13,1
818,2016/8/16,2
818,2016/8/19,3
818,2016/8/21,3
818,2016/8/22,2
818,2016/8/25,1
818,2016/8/27,1
818,2016/9/1,2
818,2016/9/2,1
818,2016/9/3,2
818,2016/9/5,1
818,2016/9/10,1
818,2016/9/14,1
818,2016/9/15,1
818,2016/9/19,1
818,2016/9/23,1
818,2016/9/24,1
818,2016/9/29,2
818,2016/9/30,5
818,2016/10/1,1
818,2016/10/2,3
818,2016/10/3,5
818,2016/10/4,4
818,2016/10/5,4
818,2016/10/6,6
818,2016/10/7,5
818,2016/10/8,5
818,2016/10/9,8
818,2016/10/10,4
818,2016/10/11,6
818,2016/10/12,10
818,2016/10/13,7
818,2016/10/14,6
818,2016/10/15,2
818,2016/10/16,5
818,2016/10/17,2
818,2016/10/18,3
818,2016/10/19,3
818,2016/10/20,4
818,2016/10/21,1
818,2016/10/22,1
818,2016/10/23,1
818,2016/10/24,3
818,2016/10/25,2
818,2016/10/26,2
818,2016/10/27,1
818,2016/10/28,2
818,2016/10/30,2
819,2016/6/22,7
819,2016/6/23,9
819,2016/6/24,5
819,2016/6/25,8
819,2016/6/26,4
819,2016/6/27,3
819,2016/6/28,7
819,2016/6/29,10
819,2016/6/30,8
819,2016/7/1,6
819,2016/7/2,4
819,2016/7/3,5
819,2016/7/4,7
819,2016/7/5,18
819,2016/7/6,8
819,2016/7/7,13
819,2016/7/8,6
819,2016/7/9,7
819,2016/7/10,5
819,2016/7/11,7
819,2016/7/12,5
819,2016/7/13,5
819,2016/7/14,5
819,2016/7/15,18
819,2016/7/16,3
819,2016/7/17,10
819,2016/7/18,6
819,2016/7/19,6
819,2016/7/20,9
819,2016/7/21,8
819,2016/7/23,7
819,2016/7/24,3
819,2016/7/26,8
819,2016/7/27,9
819,2016/7/28,16
819,2016/7/29,6
819,2016/7/30,6
819,2016/7/31,7
819,2016/8/1,185
819,2016/8/2,152
819,2016/8/3,94
819,2016/8/4,81
819,2016/8/5,43
819,2016/8/6,24
819,2016/8/7,45
819,2016/8/8,82
819,2016/8/9,18
819,2016/8/10,6
819,2016/8/11,17
819,2016/8/12,6
819,2016/8/13,13
819,2016/8/14,10
819,2016/8/15,10
819,2016/8/16,5
819,2016/8/17,9
819,2016/8/18,11
819,2016/8/19,7
819,2016/8/20,10
819,2016/8/21,3
819,2016/8/22,8
819,2016/8/23,11
819,2016/8/24,5
819,2016/8/25,8
819,2016/8/26,5
819,2016/8/27,11
819,2016/8/28,3
819,2016/8/29,4
819,2016/8/30,4
819,2016/8/31,4
819,2016/9/1,3
819,2016/9/2,6
819,2016/9/3,2
819,2016/9/4,4
819,2016/9/5,4
819,2016/9/6,4
819,2016/9/7,7
819,2016/9/8,9
819,2016/9/9,1
819,2016/9/10,1
819,2016/9/11,4
819,2016/9/12,6
819,2016/9/13,5
819,2016/9/14,3
819,2016/9/15,5
819,2016/9/16,10
819,2016/9/17,2
819,2016/9/18,2
819,2016/9/19,6
819,2016/9/20,6
819,2016/9/21,3
819,2016/9/22,1
819,2016/9/23,2
819,2016/9/24,4
819,2016/9/25,2
819,2016/9/26,3
819,2016/9/27,3
819,2016/9/28,3
819,2016/9/29,3
819,2016/9/30,10
819,2016/10/1,12
819,2016/10/2,11
819,2016/10/3,10
819,2016/10/4,4
819,2016/10/5,11
819,2016/10/6,6
819,2016/10/7,9
819,2016/10/8,11
819,2016/10/9,15
819,2016/10/10,12
819,2016/10/11,14
819,2016/10/12,9
819,2016/10/13,5
819,2016/10/14,7
819,2016/10/15,7
819,2016/10/16,7
819,2016/10/17,8
819,2016/10/18,12
819,2016/10/19,8
819,2016/10/20,13
819,2016/10/21,7
819,2016/10/22,6
819,2016/10/23,6
819,2016/10/24,8
819,2016/10/25,8
819,2016/10/26,15
819,2016/10/27,18
819,2016/10/28,21
819,2016/10/29,18
819,2016/10/30,26
819,2016/10/31,20
820,2016/6/22,6
820,2016/6/23,13
820,2016/6/24,10
820,2016/6/25,25
820,2016/6/26,3
820,2016/6/27,15
820,2016/6/28,8
820,2016/6/29,14
820,2016/6/30,7
820,2016/7/1,20
820,2016/7/2,7
820,2016/7/3,8
820,2016/7/4,9
820,2016/7/5,7
820,2016/7/6,10
820,2016/7/7,11
820,2016/7/8,3
820,2016/7/9,6
820,2016/7/10,6
820,2016/7/11,9
820,2016/7/12,4
820,2016/7/13,11
820,2016/7/14,12
820,2016/7/15,3
820,2016/7/16,3
820,2016/7/17,4
820,2016/7/18,14
820,2016/7/19,12
820,2016/7/20,6
820,2016/7/21,7
820,2016/7/23,7
820,2016/7/24,8
820,2016/7/26,7
820,2016/7/27,9
820,2016/7/28,9
820,2016/7/29,8
820,2016/7/30,11
820,2016/7/31,6
820,2016/8/1,4
820,2016/8/2,7
820,2016/8/3,5
820,2016/8/4,5
820,2016/8/5,13
820,2016/8/6,6
820,2016/8/7,5
820,2016/8/8,174
820,2016/8/9,20
820,2016/8/10,10
820,2016/8/11,8
820,2016/8/12,6
820,2016/8/13,22
820,2016/8/14,27
820,2016/8/15,12
820,2016/8/16,24
820,2016/8/17,8
820,2016/8/18,10
820,2016/8/19,13
820,2016/8/20,18
820,2016/8/21,13
820,2016/8/22,11
820,2016/8/23,15
820,2016/8/24,19
820,2016/8/25,9
820,2016/8/26,11
820,2016/8/27,18
820,2016/8/28,15
820,2016/8/29,8
820,2016/8/30,12
820,2016/8/31,10
820,2016/9/1,12
820,2016/9/2,13
820,2016/9/3,21
820,2016/9/4,16
820,2016/9/5,10
820,2016/9/6,3
820,2016/9/7,10
820,2016/9/8,12
820,2016/9/9,9
820,2016/9/10,14
820,2016/9/11,12
820,2016/9/12,9
820,2016/9/13,10
820,2016/9/14,21
820,2016/9/15,8
820,2016/9/16,6
820,2016/9/17,12
820,2016/9/18,1
820,2016/9/19,15
820,2016/9/20,5
820,2016/9/21,13
820,2016/9/22,7
820,2016/9/23,9
820,2016/9/24,4
820,2016/9/25,8
820,2016/9/26,3
820,2016/9/27,9
820,2016/9/28,7
820,2016/9/29,10
820,2016/9/30,13
820,2016/10/1,13
820,2016/10/2,8
820,2016/10/3,9
820,2016/10/4,5
820,2016/10/5,14
820,2016/10/6,4
820,2016/10/7,8
820,2016/10/8,14
820,2016/10/9,8
820,2016/10/10,5
820,2016/10/11,9
820,2016/10/12,7
820,2016/10/13,10
820,2016/10/14,8
820,2016/10/15,7
820,2016/10/16,12
820,2016/10/17,2
820,2016/10/18,7
820,2016/10/19,8
820,2016/10/20,10
820,2016/10/21,10
820,2016/10/22,8
820,2016/10/23,7
820,2016/10/24,8
820,2016/10/25,3
820,2016/10/26,2
820,2016/10/27,1
820,2016/10/28,1
820,2016/10/29,10
820,2016/10/30,9
820,2016/10/31,5
821,2016/6/22,8
821,2016/6/23,4
821,2016/6/24,4
821,2016/6/25,6
821,2016/6/26,1
821,2016/6/27,3
821,2016/6/28,4
821,2016/6/29,4
821,2016/6/30,3
821,2016/7/1,2
821,2016/7/2,8
821,2016/7/3,3
821,2016/7/6,3
821,2016/7/7,5
821,2016/7/9,2
821,2016/7/10,1
821,2016/7/12,5
821,2016/7/13,1
821,2016/7/15,2
821,2016/7/16,5
821,2016/7/17,4
821,2016/7/19,1
821,2016/7/20,1
821,2016/7/23,1
821,2016/7/27,4
821,2016/7/28,2
821,2016/7/29,3
821,2016/7/30,4
821,2016/8/1,3
821,2016/8/2,2
821,2016/8/3,1
821,2016/8/4,3
821,2016/8/5,3
821,2016/8/6,4
821,2016/8/7,2
821,2016/8/8,2
821,2016/8/9,3
821,2016/8/11,2
821,2016/8/12,2
821,2016/8/13,3
821,2016/8/14,5
821,2016/8/15,1
821,2016/8/16,2
821,2016/8/18,3
821,2016/8/20,2
821,2016/8/21,3
821,2016/8/22,1
821,2016/8/25,2
821,2016/8/26,1
821,2016/8/27,2
821,2016/8/28,5
821,2016/8/30,3
821,2016/8/31,1
821,2016/9/1,1
821,2016/9/2,1
821,2016/9/3,2
821,2016/9/4,2
821,2016/9/6,1
821,2016/9/7,2
821,2016/9/9,1
821,2016/9/10,2
821,2016/9/14,2
821,2016/9/15,2
821,2016/9/18,2
821,2016/9/19,1
821,2016/9/20,2
821,2016/9/23,1
821,2016/9/24,2
821,2016/9/26,1
821,2016/9/27,1
821,2016/9/28,1
821,2016/9/30,4
821,2016/10/1,2
821,2016/10/2,2
821,2016/10/3,1
821,2016/10/4,1
821,2016/10/5,1
821,2016/10/7,2
821,2016/10/8,1
821,2016/10/9,8
821,2016/10/11,1
821,2016/10/13,1
821,2016/10/16,3
821,2016/10/17,2
821,2016/10/18,1
821,2016/10/22,1
821,2016/10/23,3
821,2016/10/25,1
821,2016/10/26,1
821,2016/10/28,2
821,2016/10/29,3
821,2016/10/30,2
821,2016/10/31,1
822,2016/6/22,3
822,2016/6/23,9
822,2016/6/24,6
822,2016/6/25,5
822,2016/6/26,12
822,2016/6/27,5
822,2016/6/28,6
822,2016/6/29,2
822,2016/6/30,6
822,2016/7/1,7
822,2016/7/2,10
822,2016/7/3,5
822,2016/7/4,1
822,2016/7/5,4
822,2016/7/6,2
822,2016/7/7,11
822,2016/7/8,5
822,2016/7/9,11
822,2016/7/10,16
822,2016/7/11,10
822,2016/7/12,8
822,2016/7/13,15
822,2016/7/14,18
822,2016/7/15,8
822,2016/7/16,12
822,2016/7/17,27
822,2016/7/18,17
822,2016/7/19,12
822,2016/7/20,10
822,2016/7/21,19
822,2016/7/23,17
822,2016/7/24,24
822,2016/7/26,11
822,2016/7/27,11
822,2016/7/28,16
822,2016/7/29,11
822,2016/7/30,11
822,2016/7/31,13
822,2016/8/1,3
822,2016/8/2,8
822,2016/8/3,5
822,2016/8/4,16
822,2016/8/5,15
822,2016/8/6,12
822,2016/8/7,21
822,2016/8/8,21
822,2016/8/9,22
822,2016/8/10,14
822,2016/8/11,16
822,2016/8/12,12
822,2016/8/13,23
822,2016/8/14,20
822,2016/8/15,12
822,2016/8/16,13
822,2016/8/17,6
822,2016/8/18,15
822,2016/8/19,20
822,2016/8/20,17
822,2016/8/21,16
822,2016/8/22,16
822,2016/8/23,17
822,2016/8/24,9
822,2016/8/25,12
822,2016/8/26,15
822,2016/8/27,12
822,2016/8/28,7
822,2016/8/29,10
822,2016/8/30,9
822,2016/8/31,13
822,2016/9/1,8
822,2016/9/2,3
822,2016/9/3,11
822,2016/9/4,3
822,2016/9/5,9
822,2016/9/6,10
822,2016/9/7,6
822,2016/9/8,10
822,2016/9/9,2
822,2016/9/10,13
822,2016/9/11,9
822,2016/9/12,9
822,2016/9/13,6
822,2016/9/14,11
822,2016/9/15,17
822,2016/9/16,5
822,2016/9/17,7
822,2016/9/18,7
822,2016/9/19,6
822,2016/9/20,5
822,2016/9/21,4
822,2016/9/22,6
822,2016/9/23,17
822,2016/9/24,10
822,2016/9/25,9
822,2016/9/26,5
822,2016/9/27,6
822,2016/9/28,8
822,2016/9/29,13
822,2016/9/30,20
822,2016/10/1,32
822,2016/10/2,29
822,2016/10/3,20
822,2016/10/4,23
822,2016/10/5,32
822,2016/10/6,21
822,2016/10/7,34
822,2016/10/8,30
822,2016/10/9,24
822,2016/10/10,23
822,2016/10/11,30
822,2016/10/12,29
822,2016/10/13,27
822,2016/10/14,13
822,2016/10/15,20
822,2016/10/16,22
822,2016/10/17,15
822,2016/10/18,26
822,2016/10/19,21
822,2016/10/20,16
822,2016/10/21,13
822,2016/10/22,15
822,2016/10/23,31
822,2016/10/24,13
822,2016/10/25,28
822,2016/10/26,21
822,2016/10/27,43
822,2016/10/28,26
822,2016/10/29,46
822,2016/10/30,29
822,2016/10/31,25
823,2016/6/22,18
823,2016/6/23,21
823,2016/6/24,23
823,2016/6/25,25
823,2016/6/26,17
823,2016/6/27,5
823,2016/6/28,8
823,2016/6/29,5
823,2016/6/30,8
823,2016/7/1,6
823,2016/7/2,5
823,2016/7/3,4
823,2016/7/4,4
823,2016/7/5,6
823,2016/7/6,7
823,2016/7/7,2
823,2016/7/8,5
823,2016/7/9,3
823,2016/7/10,9
823,2016/7/11,2
823,2016/7/12,4
823,2016/7/13,6
823,2016/7/14,5
823,2016/7/15,7
823,2016/7/16,7
823,2016/7/17,4
823,2016/7/18,3
823,2016/7/19,7
823,2016/7/20,4
823,2016/7/21,2
823,2016/7/23,8
823,2016/7/24,7
823,2016/7/26,5
823,2016/7/27,7
823,2016/7/28,4
823,2016/7/29,4
823,2016/7/30,6
823,2016/7/31,2
823,2016/8/1,3
823,2016/8/2,5
823,2016/8/3,4
823,2016/8/4,5
823,2016/8/5,3
823,2016/8/6,7
823,2016/8/7,2
823,2016/8/8,35
823,2016/8/9,4
823,2016/8/10,4
823,2016/8/11,5
823,2016/8/12,2
823,2016/8/13,10
823,2016/8/14,12
823,2016/8/15,4
823,2016/8/16,5
823,2016/8/17,3
823,2016/8/18,2
823,2016/8/19,7
823,2016/8/20,7
823,2016/8/21,3
823,2016/8/22,4
823,2016/8/23,2
823,2016/8/24,3
823,2016/8/25,11
823,2016/8/26,5
823,2016/8/27,1
823,2016/8/28,4
823,2016/8/29,2
823,2016/8/30,6
823,2016/8/31,8
823,2016/9/1,4
823,2016/9/2,3
823,2016/9/3,4
823,2016/9/4,6
823,2016/9/5,2
823,2016/9/6,1
823,2016/9/7,3
823,2016/9/8,5
823,2016/9/9,4
823,2016/9/10,4
823,2016/9/11,9
823,2016/9/12,5
823,2016/9/13,4
823,2016/9/14,2
823,2016/9/15,6
823,2016/9/16,2
823,2016/9/17,1
823,2016/9/18,7
823,2016/9/19,5
823,2016/9/20,4
823,2016/9/21,4
823,2016/9/22,1
823,2016/9/23,2
823,2016/9/24,3
823,2016/9/25,1
823,2016/9/26,1
823,2016/9/27,2
823,2016/9/28,3
823,2016/9/29,5
823,2016/9/30,5
823,2016/10/1,5
823,2016/10/2,2
823,2016/10/3,4
823,2016/10/4,4
823,2016/10/5,2
823,2016/10/6,4
823,2016/10/7,1
823,2016/10/8,1
823,2016/10/9,4
823,2016/10/10,5
823,2016/10/11,3
823,2016/10/12,1
823,2016/10/13,3
823,2016/10/14,3
823,2016/10/15,5
823,2016/10/16,5
823,2016/10/17,3
823,2016/10/18,4
823,2016/10/19,2
823,2016/10/20,2
823,2016/10/22,6
823,2016/10/23,6
823,2016/10/24,1
823,2016/10/25,3
823,2016/10/26,1
823,2016/10/28,5
823,2016/10/29,4
823,2016/10/30,4
823,2016/10/31,4
824,2016/6/22,7
824,2016/6/23,12
824,2016/6/24,10
824,2016/6/25,28
824,2016/6/26,11
824,2016/6/27,7
824,2016/6/28,15
824,2016/6/29,9
824,2016/6/30,8
824,2016/7/1,10
824,2016/7/2,6
824,2016/7/3,3
824,2016/7/4,11
824,2016/7/5,11
824,2016/7/6,14
824,2016/7/7,21
824,2016/7/8,12
824,2016/7/9,16
824,2016/7/10,9
824,2016/7/11,9
824,2016/7/12,9
824,2016/7/13,7
824,2016/7/14,12
824,2016/7/15,9
824,2016/7/16,11
824,2016/7/17,18
824,2016/7/18,12
824,2016/7/19,16
824,2016/7/20,11
824,2016/7/21,11
824,2016/7/23,16
824,2016/7/24,13
824,2016/7/26,16
824,2016/7/27,22
824,2016/7/28,14
824,2016/7/29,11
824,2016/7/30,5
824,2016/7/31,9
824,2016/8/1,12
824,2016/8/2,17
824,2016/8/3,22
824,2016/8/4,25
824,2016/8/5,15
824,2016/8/6,14
824,2016/8/7,13
824,2016/8/8,17
824,2016/8/9,22
824,2016/8/10,20
824,2016/8/11,20
824,2016/8/12,13
824,2016/8/13,18
824,2016/8/14,15
824,2016/8/15,14
824,2016/8/16,16
824,2016/8/17,16
824,2016/8/18,19
824,2016/8/19,21
824,2016/8/20,21
824,2016/8/21,7
824,2016/8/22,3
824,2016/8/23,12
824,2016/8/24,12
824,2016/8/25,16
824,2016/8/26,12
824,2016/8/27,4
824,2016/8/28,9
824,2016/8/29,11
824,2016/8/30,15
824,2016/8/31,11
824,2016/9/1,10
824,2016/9/2,4
824,2016/9/3,5
824,2016/9/4,9
824,2016/9/5,10
824,2016/9/6,4
824,2016/9/7,11
824,2016/9/8,8
824,2016/9/9,16
824,2016/9/10,7
824,2016/9/11,6
824,2016/9/12,2
824,2016/9/13,5
824,2016/9/14,2
824,2016/9/15,3
824,2016/9/16,6
824,2016/9/17,5
824,2016/9/18,1
824,2016/9/19,6
824,2016/9/20,4
824,2016/9/21,5
824,2016/9/22,5
824,2016/9/23,5
824,2016/9/24,5
824,2016/9/25,5
824,2016/9/26,2
824,2016/9/27,4
824,2016/9/28,6
824,2016/9/29,5
824,2016/9/30,13
824,2016/10/1,3
824,2016/10/2,7
824,2016/10/3,3
824,2016/10/4,6
824,2016/10/5,2
824,2016/10/6,8
824,2016/10/7,6
824,2016/10/8,11
824,2016/10/9,6
824,2016/10/10,7
824,2016/10/11,7
824,2016/10/12,9
824,2016/10/13,5
824,2016/10/14,6
824,2016/10/15,6
824,2016/10/16,11
824,2016/10/17,6
824,2016/10/18,2
824,2016/10/19,8
824,2016/10/20,5
824,2016/10/21,5
824,2016/10/22,6
824,2016/10/23,8
824,2016/10/24,4
824,2016/10/25,5
824,2016/10/26,4
824,2016/10/27,6
824,2016/10/28,7
824,2016/10/29,9
824,2016/10/30,5
824,2016/10/31,5
825,2016/6/22,2
825,2016/6/23,7
825,2016/6/24,4
825,2016/6/25,4
825,2016/6/26,5
825,2016/6/27,2
825,2016/6/28,3
